ax_0_0_plot_000_x,ax_0_0_plot_000_y,ax_1_0_plot_001_x,ax_1_0_plot_001_y,ax_1_0_plot_002_x,ax_1_0_plot_002_y,ax_2_0_plot_003_x,ax_2_0_plot_003_y,ax_2_0_plot_004_x,ax_2_0_plot_004_y
0.89453125,-0.33688986,0.89453125,1.0,0.89453125,1.0000001,0.89453125,-1.9144078,0.89453125,-1.9144081
0.896484375,-0.21910124,0.896484375,0.99999994,0.896484375,1.0,0.896484375,-1.7916895,0.896484375,-1.7916894
0.8984375,-0.09801714,0.8984375,1.0000001,0.8984375,0.9999999,0.8984375,-1.668971,0.8984375,-1.6689711
0.900390625,0.024541229,0.900390625,0.9999999,0.900390625,0.99999994,0.900390625,-1.5462525,0.900390625,-1.5462526
0.90234375,0.14673047,0.90234375,0.99999994,0.90234375,1.0,0.90234375,-1.4235342,0.90234375,-1.423534
0.904296875,0.26671275,0.904296875,0.9999999,0.904296875,0.9999999,0.904296875,-1.3008157,0.904296875,-1.3008157
0.90625,0.38268343,0.90625,1.0,0.90625,1.0000001,0.90625,-1.1780972,0.90625,-1.1780974
0.908203125,0.4928982,0.908203125,0.99999994,0.908203125,1.0000001,0.908203125,-1.0553788,0.908203125,-1.0553787
0.91015625,0.5956993,0.91015625,0.99999994,0.91015625,0.99999994,0.91015625,-0.93266034,0.91015625,-0.93266034
0.912109375,0.68954057,0.912109375,1.0,0.912109375,1.0,0.912109375,-0.8099418,0.912109375,-0.8099418
0.9140625,0.77301043,0.9140625,1.0000001,0.9140625,1.0,0.9140625,-0.68722343,0.9140625,-0.68722343
0.916015625,0.8448536,0.916015625,1.0,0.916015625,1.0000001,0.916015625,-0.564505,0.916015625,-0.564505
0.91796875,0.9039893,0.91796875,1.0000001,0.91796875,1.0,0.91796875,-0.44178647,0.91796875,-0.44178635
0.919921875,0.94952816,0.919921875,0.99999994,0.919921875,1.0,0.919921875,-0.31906796,0.919921875,-0.31906793
0.921875,0.98078525,0.921875,0.9999998,0.921875,0.9999999,0.921875,-0.19634938,0.921875,-0.1963495
0.923828125,0.99729043,0.923828125,0.9999999,0.923828125,1.0,0.923828125,-0.073631115,0.923828125,-0.073631056
0.92578125,0.99879545,0.92578125,0.9999999,0.92578125,1.0,0.92578125,0.049087323,0.92578125,0.049087405
0.927734375,0.98527765,0.927734375,1.0000001,0.927734375,1.0,0.927734375,0.17180589,0.927734375,0.1718059
0.9296875,0.95694035,0.9296875,0.99999994,0.9296875,1.0,0.9296875,0.29452434,0.9296875,0.29452446
0.931640625,0.9142098,0.931640625,0.9999999,0.931640625,0.9999999,0.931640625,0.4172428,0.931640625,0.41724294
0.93359375,0.8577286,0.93359375,1.0,0.93359375,0.9999999,0.93359375,0.5399613,0.93359375,0.53996134
0.935546875,0.7883464,0.935546875,0.9999999,0.935546875,1.0000001,0.935546875,0.66267955,0.935546875,0.66267973
0.9375,0.70710677,0.9375,0.99999994,0.9375,0.9999999,0.9375,0.7853982,0.9375,0.78539836
0.939453125,0.6152316,0.939453125,1.0,0.939453125,0.9999999,0.939453125,0.9081166,0.939453125,0.90811664
0.94140625,0.51410276,0.94140625,0.9999999,0.94140625,1.0,0.94140625,1.0308352,0.94140625,1.030835
0.943359375,0.4052413,0.943359375,0.9999999,0.943359375,0.99999994,0.943359375,1.1535535,0.943359375,1.1535535
0.9453125,0.29028466,0.9453125,1.0000001,0.9453125,1.0000001,0.9453125,1.2762719,0.9453125,1.2762719
0.947265625,0.17096189,0.947265625,1.0000001,0.947265625,1.0,0.947265625,1.3989905,0.947265625,1.3989905
0.94921875,0.049067676,0.94921875,0.9999999,0.94921875,0.9999998,0.94921875,1.521709,0.94921875,1.521709
0.951171875,-0.07356457,0.951171875,0.99999994,0.951171875,0.99999994,0.951171875,1.6444273,0.951171875,1.6444273
0.953125,-0.19509032,0.953125,0.99999994,0.953125,1.0,0.953125,1.7671458,0.953125,1.7671459
0.955078125,-0.31368175,0.955078125,1.0000001,0.955078125,1.0,0.955078125,1.8898643,0.955078125,1.8898644
0.95703125,-0.42755508,0.95703125,1.0000001,0.95703125,1.0,0.95703125,2.0125828,0.95703125,2.0125828
0.958984375,-0.53499764,0.958984375,0.99999994,0.958984375,1.0000001,0.958984375,2.1353014,0.958984375,2.1353016
0.9609375,-0.6343933,0.9609375,1.0,0.9609375,0.9999999,0.9609375,2.25802,0.9609375,2.25802
0.962890625,-0.7242471,0.962890625,1.0000001,0.962890625,0.9999998,0.962890625,2.3807383,0.962890625,2.3807383
0.96484375,-0.8032075,0.96484375,1.0,0.96484375,0.9999999,0.96484375,2.5034566,0.96484375,2.5034566
0.966796875,-0.87008697,0.966796875,0.9999999,0.966796875,1.0,0.966796875,2.6261752,0.966796875,2.626175
0.96875,-0.9238795,0.96875,1.0,0.96875,1.0,0.96875,2.7488935,0.96875,2.7488935
0.970703125,-0.96377605,0.970703125,0.99999994,0.970703125,1.0,0.970703125,2.871612,0.970703125,2.8716118
0.97265625,-0.9891765,0.97265625,0.99999994,0.97265625,1.0,0.97265625,2.9943304,0.97265625,2.9943304
0.974609375,-0.9996988,0.974609375,0.9999999,0.974609375,1.0,0.974609375,3.117049,0.974609375,3.117049
0.9765625,-0.9951847,0.9765625,1.0000001,0.9765625,1.0000002,0.9765625,-3.0434177,0.9765625,-3.0434177
0.978515625,-0.9757021,0.978515625,0.9999999,0.978515625,0.99999994,0.978515625,-2.9206994,0.978515625,-2.9206994
0.98046875,-0.94154406,0.98046875,0.9999999,0.98046875,1.0,0.98046875,-2.797981,0.98046875,-2.797981
0.982421875,-0.8932243,0.982421875,1.0,0.982421875,1.0,0.982421875,-2.6752625,0.982421875,-2.6752625
0.984375,-0.8314696,0.984375,1.0,0.984375,1.0,0.984375,-2.5525439,0.984375,-2.552544
0.986328125,-0.7572088,0.986328125,0.99999994,0.986328125,0.9999999,0.986328125,-2.4298255,0.986328125,-2.4298255
0.98828125,-0.671559,0.98828125,0.9999999,0.98828125,1.0,0.98828125,-2.3071072,0.98828125,-2.3071072
0.990234375,-0.57580817,0.990234375,1.0,0.990234375,1.0000001,0.990234375,-2.1843886,0.990234375,-2.1843884
0.9921875,-0.47139674,0.9921875,0.9999998,0.9921875,1.0,0.9921875,-2.06167,0.9921875,-2.06167
0.994140625,-0.35989505,0.994140625,1.0,0.994140625,1.0,0.994140625,-1.9389516,0.994140625,-1.9389516
0.99609375,-0.24298018,0.99609375,0.99999994,0.99609375,0.9999999,0.99609375,-1.8162332,0.99609375,-1.8162332
0.998046875,-0.12241068,0.998046875,0.9999998,0.998046875,1.0,0.998046875,-1.6935147,0.998046875,-1.6935148
